"ST";"CLV";"Resp.";"COV";"EDUC";"EMPS";"GEN";"INC";"LOCC";"MARS";"MPA";"MSLC";"MSPI";"NOP";"PT";"TCA";"VC";"VS"
"CAL";7238.504;"No";"BAS";"HSOB";"UNEMP";"M";0;"SUBU";"MAR";66;31;54;2;"PERS";393.6456;"4D";"M"
"AR";2483.642;"No";"BAS";"COLL";"EMP";"F";50632;"RUR";"MAR";62;26;42;1;"CORP";54.96104;"2D";"M"
"CAL";2946.154;"No";"BAS";"BACH";"EMP";"F";89270;"URB";"SING";74;17;90;1;"PERS";316.5992;"4D";"M"
"CAL";9006.598;"No";"EXT";"COLL";"UNEMP";"M";0;"SUBU";"MAR";86;19;99;2;"PERS";412.8;"4D";"M"
"OR";13297.64;"No";"BAS";"COLL";"EMP";"M";88430;"SUBU";"MAR";66;7;17;2;"PERS";316.8;"4D";"M"
"CAL";7432.203;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"SING";102;16;34;5;"CORP";1037.274;"SUV";"M"
"AR";2515.411;"No";"BAS";"COLL";"EMP";"M";39718;"SUBU";"MAR";65;1;55;1;"PERS";366.5317;"4D";"M"
"CAL";4045.341;"No";"PREM";"HSOB";"EMP";"F";77237;"RUR";"SING";102;6;84;1;"PERS";197.0401;"4D";"M"
"WASH";32864.4;"No";"BAS";"HSOB";"EMP";"F";90783;"URB";"DIV";104;0;38;2;"PERS";285.7452;"SUV";"S"
"OR";5946.671;"No";"BAS";"MAST";"EMP";"M";81139;"SUBU";"DIV";74;22;69;3;"SPEC";392.6364;"4D";"M"
"CAL";3792.83;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"MAR";104;23;76;1;"PERS";748.8;"SUV";"M"
"AR";3319.621;"No";"EXT";"BACH";"EMP";"M";69152;"RUR";"SING";89;8;83;1;"PERS";221.3595;"4D";"L"
"CAL";5994.226;"No";"EXT";"HSOB";"EMP";"M";41859;"RUR";"MAR";76;18;58;5;"PERS";166.1306;"2D";"L"
"OR";35692.17;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"MAR";102;10;90;2;"PERS";1123.212;"SUV";"M"
"OR";4911.459;"No";"BAS";"COLL";"EMP";"M";52796;"SUBU";"DIV";62;6;17;3;"CORP";297.6;"4D";"M"
"OR";5065.936;"No";"BAS";"HSOB";"EMP";"F";43460;"SUBU";"MAR";63;4;18;3;"PERS";302.4;"4D";"S"
"CAL";7653.284;"No";"BAS";"COLL";"EMP";"F";57446;"RUR";"DIV";64;20;30;2;"PERS";77.45171;"4D";"M"
"AR";4574.925;"No";"BAS";"MAST";"EMP";"M";32906;"SUBU";"SING";115;18;17;1;"PERS";552;"SUV";"M"
"AR";9011.129;"No";"BAS";"BACH";"EMP";"M";88708;"URB";"MAR";112;6;71;9;"PERS";499.6636;"SPO";"S"
"CAL";2464.708;"No";"BAS";"COLL";"EMP";"F";31056;"SUBU";"DIV";63;5;46;1;"PERS";302.4;"4D";"M"
"NEV";12350.06;"No";"PREM";"BACH";"EMP";"M";54710;"URB";"MAR";103;13;46;2;"PERS";294.0584;"2D";"M"
"OR";4219.024;"No";"BAS";"BACH";"EMP";"M";62396;"SUBU";"MAR";107;24;52;1;"PERS";693.4141;"SUV";"M"
"OR";6066.116;"No";"EXT";"COLL";"EMP";"M";32627;"SUBU";"MAR";76;11;60;7;"PERS";380.0367;"2D";"S"
"AR";5575.751;"No";"BAS";"HSOB";"EMP";"M";91416;"RUR";"MAR";69;4;39;5;"PERS";109.9045;"4D";"M"
"OR";8718.057;"No";"BAS";"HSOB";"EMP";"M";89096;"RUR";"SING";111;1;50;3;"PERS";64.98293;"SUV";"L"
"WASH";2365.349;"No";"BAS";"BACH";"UNEMP";"F";0;"RUR";"MAR";66;25;51;1;"SPEC";159.637;"4D";"M"
"CAL";2594.591;"No";"BAS";"HSOB";"UNEMP";"M";0;"SUBU";"MAR";70;17;47;1;"CORP";494.1969;"4D";"M"
"CAL";35862.99;"No";"EXT";"HSOB";"ML";"M";26376;"SUBU";"DIV";121;7;19;2;"PERS";580.8;"SUV";"S"
"OR";17569.16;"No";"BAS";"COLL";"EMP";"M";41463;"SUBU";"MAR";74;2;78;2;"SPEC";355.2;"4D";"M"
"CAL";6291.656;"No";"EXT";"BACH";"EMP";"F";89113;"URB";"MAR";78;18;68;8;"PERS";219.3626;"4D";"M"
"OR";4165.252;"No";"PREM";"BACH";"EMP";"M";58299;"SUBU";"MAR";105;24;22;1;"PERS";504;"4D";"M"
"CAL";9538.771;"No";"EXT";"BACH";"UNEMP";"M";0;"RUR";"MAR";85;7;6;2;"PERS";58.71478;"2D";"M"
"WASH";2972.46;"No";"EXT";"HSOB";"UNEMP";"M";0;"SUBU";"SING";84;31;28;1;"PERS";604.8;"2D";"M"
"WASH";4109.794;"No";"BAS";"BACH";"EMP";"M";86657;"URB";"MAR";103;22;51;1;"PERS";316.2279;"SPO";"S"
"OR";4541.263;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"DIV";65;15;85;4;"SPEC";312;"4D";"M"
"NEV";5678.05;"Yes";"EXT";"BACH";"UNEMP";"F";0;"SUBU";"MAR";76;8;44;3;"PERS";364.8;"4D";"S"
"WASH";4935.19;"No";"BAS";"HSOB";"EMP";"M";29560;"SUBU";"MAR";62;21;89;7;"PERS";297.6;"4D";"M"
"AR";7903.993;"No";"BAS";"MAST";"EMP";"F";35406;"RUR";"DIV";69;13;15;2;"CORP";67.50445;"4D";"S"
"NEV";10408.97;"Yes";"BAS";"HSOB";"RET";"M";20228;"SUBU";"DIV";101;3;43;2;"PERS";523.8158;"SUV";"M"
"CAL";7613.05;"No";"BAS";"BACH";"DIS";"F";24982;"SUBU";"MAR";109;20;52;7;"PERS";523.2;"SUV";"M"
"AR";4669.227;"Yes";"PREM";"HSOB";"EMP";"F";76157;"SUBU";"MAR";116;15;80;1;"PERS";556.8;"2D";"S"
"AR";7854.961;"No";"BAS";"COLL";"EMP";"M";25378;"SUBU";"MAR";66;22;32;2;"PERS";419.4641;"4D";"M"
"CAL";5217.513;"Yes";"BAS";"BACH";"EMP";"F";39854;"URB";"DIV";66;6;4;7;"CORP";261.9305;"2D";"M"
"NEV";2491.317;"Yes";"BAS";"DOCT";"EMP";"M";36631;"RUR";"DIV";62;30;77;1;"PERS";67.5309;"4D";"L"
"NEV";9521.223;"No";"EXT";"COLL";"EMP";"M";27769;"RUR";"MAR";121;24;78;6;"SPEC";123.1542;"SUV";"S"
"AR";4175.945;"No";"BAS";"BACH";"EMP";"M";23060;"SUBU";"MAR";109;13;25;1;"CORP";731.3509;"SUV";"M"
"AR";4839.107;"No";"EXT";"HSOB";"UNEMP";"M";0;"SUBU";"SING";137;18;50;1;"PERS";1227.459;"SUV";"M"
"CAL";17223.89;"No";"BAS";"HSOB";"EMP";"F";85378;"SUBU";"MAR";107;7;4;2;"CORP";513.6;"SUV";"M"
"CAL";8216.392;"No";"PREM";"HSOB";"UNEMP";"M";0;"SUBU";"SING";117;3;33;9;"PERS";983.1275;"4D";"M"
"OR";8470.043;"No";"EXT";"BACH";"UNEMP";"F";0;"SUBU";"SING";82;1;13;2;"PERS";479.3122;"4D";"L"
"CAL";13265.96;"No";"BAS";"HSOB";"EMP";"M";34482;"RUR";"MAR";67;4;6;2;"PERS";83.83011;"4D";"M"
"CAL";6950.1;"No";"EXT";"HSOB";"EMP";"F";21687;"SUBU";"MAR";88;10;68;8;"PERS";603.1005;"4D";"M"
"OR";2836.677;"No";"BAS";"BACH";"EMP";"F";61029;"RUR";"SING";72;26;98;1;"PERS";114.4298;"2D";"M"
"OR";2239.647;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"SING";66;2;76;1;"PERS";475.2;"4D";"S"
"CAL";14635.45;"Yes";"EXT";"BACH";"UNEMP";"F";0;"SUBU";"DIV";139;5;56;2;"PERS";667.2;"SUV";"M"
"CAL";5926.729;"Yes";"EXT";"COLL";"RET";"M";23091;"SUBU";"MAR";96;28;90;5;"PERS";460.8;"4D";"M"
"AR";5875.213;"No";"BAS";"COLL";"EMP";"M";46417;"RUR";"MAR";74;16;14;7;"CORP";164.7462;"4D";"M"
"WASH";2537.744;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"MAR";69;9;89;1;"PERS";331.2;"4D";"L"
"CAL";2396.219;"Yes";"BAS";"BACH";"UNEMP";"F";0;"SUBU";"MAR";66;6;71;1;"CORP";433.1603;"4D";"L"
"WASH";10492.97;"No";"EXT";"COLL";"EMP";"M";72297;"RUR";"MAR";87;17;37;2;"PERS";109.5439;"4D";"M"
"OR";5670.442;"No";"BAS";"BACH";"EMP";"F";28406;"URB";"MAR";72;16;35;4;"PERS";192.8757;"4D";"M"
"NEV";3387.779;"No";"EXT";"BACH";"EMP";"M";23156;"SUBU";"MAR";88;9;6;1;"SPEC";422.4;"4D";"M"
"OR";7582.114;"Yes";"BAS";"COLL";"EMP";"M";64801;"URB";"MAR";64;23;19;2;"PERS";268.4718;"4D";"M"
"AR";7999.252;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"MAR";107;13;17;5;"PERS";513.6;"SUV";"L"
"AR";6285.155;"No";"EXT";"COLL";"EMP";"M";52210;"SUBU";"MAR";80;6;74;9;"PERS";384;"4D";"M"
"CAL";2734.328;"No";"BAS";"HSOB";"EMP";"F";30916;"RUR";"SING";70;6;50;1;"PERS";21.14307;"4D";"M"
"AR";17930.6;"No";"BAS";"COLL";"ML";"F";21708;"SUBU";"DIV";68;28;77;2;"PERS";326.4;"4D";"M"
"CAL";6005.847;"Yes";"EXT";"COLL";"RET";"M";13528;"SUBU";"SING";86;21;35;3;"PERS";412.8;"4D";"M"
"NEV";2690.782;"No";"BAS";"HSOB";"EMP";"M";48329;"SUBU";"MAR";67;9;70;1;"CORP";470.3863;"4D";"S"
"OR";4644.7;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"DIV";64;23;71;6;"CORP";307.2;"4D";"S"
"NEV";3588.876;"No";"EXT";"COLL";"EMP";"F";42836;"URB";"MAR";89;32;99;1;"CORP";244.58;"4D";"M"
"CAL";9801.287;"No";"EXT";"HSOB";"UNEMP";"M";0;"SUBU";"MAR";91;33;38;2;"CORP";436.8;"4D";"S"
"WASH";5285.119;"No";"BAS";"BACH";"EMP";"M";40783;"SUBU";"MAR";67;13;43;9;"PERS";321.6;"4D";"M"
"NEV";9656.76;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"SING";72;17;52;2;"PERS";345.6;"4D";"M"
"CAL";3031.399;"No";"EXT";"HSOB";"UNEMP";"F";0;"SUBU";"SING";86;7;31;1;"CORP";619.2;"2D";"M"
"WASH";4314.174;"No";"BAS";"HSOB";"EMP";"M";33488;"URB";"MAR";110;7;61;1;"PERS";316.8767;"SUV";"M"
"NEV";5158.648;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"SING";74;24;98;5;"PERS";588.937;"2D";"M"
"AR";7590.913;"No";"BAS";"BACH";"EMP";"F";52348;"SUBU";"DIV";65;33;18;2;"PERS";312;"2D";"M"
"OR";14635.45;"Yes";"EXT";"BACH";"UNEMP";"F";0;"SUBU";"DIV";139;5;56;2;"PERS";667.2;"SUV";"M"
"CAL";5646.324;"No";"BAS";"BACH";"EMP";"F";39841;"SUBU";"SING";72;9;40;5;"PERS";440.1287;"2D";"S"
"AR";8224.77;"No";"BAS";"BACH";"EMP";"F";82634;"URB";"SING";104;8;74;3;"PERS";324.0974;"SUV";"M"
"AR";2369.369;"No";"BAS";"BACH";"EMP";"M";49746;"SUBU";"SING";61;5;88;1;"PERS";624.4287;"2D";"S"
"OR";2601.351;"No";"BAS";"MAST";"UNEMP";"F";0;"RUR";"DIV";71;4;18;1;"CORP";17.02983;"2D";"M"
"WASH";5791.013;"No";"BAS";"COLL";"EMP";"M";33799;"SUBU";"MAR";74;8;47;3;"PERS";355.2;"4D";"M"
"WASH";2638.14;"No";"BAS";"BACH";"EMP";"F";79699;"SUBU";"MAR";65;24;12;1;"PERS";348.8266;"2D";"S"
"WASH";8257.667;"Yes";"BAS";"BACH";"DIS";"F";23815;"SUBU";"MAR";73;4;47;2;"PERS";424.3302;"4D";"M"
"AR";4347.592;"No";"PREM";"COLL";"EMP";"F";81412;"URB";"DIV";109;1;29;1;"PERS";344.2942;"2D";"L"
"AR";5555.83;"Yes";"BAS";"BACH";"EMP";"M";74015;"SUBU";"SING";72;12;61;6;"PERS";471.4431;"4D";"S"
"CAL";3267.71;"No";"EXT";"MAST";"EMP";"M";28729;"URB";"SING";90;26;19;1;"PERS";338.7444;"4D";"M"
"AR";5282.543;"No";"BAS";"COLL";"EMP";"M";38606;"SUBU";"SING";68;16;99;3;"PERS";413.2889;"4D";"M"
"CAL";29049.71;"No";"PREM";"COLL";"DIS";"M";21070;"SUBU";"DIV";195;6;47;2;"CORP";1404;"SPO";"S"
"OR";6234.306;"No";"EXT";"BACH";"UNEMP";"M";0;"RUR";"MAR";82;26;12;9;"PERS";192.7604;"2D";"L"
"CAL";2659.706;"Yes";"EXT";"COLL";"UNEMP";"F";0;"SUBU";"DIV";87;4;4;1;"PERS";420.042;"4D";"M"
"CAL";4083.561;"No";"BAS";"COLL";"DIS";"F";13483;"SUBU";"MAR";107;9;60;1;"PERS";556.0547;"SUV";"M"
"AR";6861.279;"No";"BAS";"COLL";"UNEMP";"F";0;"SUBU";"SING";71;11;21;2;"PERS";476.1974;"2D";"M"
"CAL";8072.246;"No";"BAS";"BACH";"EMP";"F";57938;"URB";"MAR";101;6;36;3;"SPEC";282.4582;"SUV";"L"
"CAL";3821.82;"No";"EXT";"COLL";"EMP";"F";79189;"RUR";"MAR";95;20;50;1;"CORP";50.17154;"2D";"S"
"OR";2599.311;"No";"BAS";"HSOB";"EMP";"M";29590;"SUBU";"MAR";66;17;18;1;"CORP";467.5032;"2D";"S"
"NEV";2887.78;"No";"BAS";"HSOB";"EMP";"F";62018;"URB";"MAR";71;21;0;1;"PERS";293.8653;"2D";"M"
"AR";8161.781;"No";"BAS";"HSOB";"EMP";"F";45270;"RUR";"SING";70;11;63;2;"PERS";46.05346;"2D";"M"
"AR";24127.5;"Yes";"BAS";"BACH";"ML";"M";14072;"SUBU";"DIV";71;13;3;2;"PERS";511.2;"4D";"M"
"OR";2121.313;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";67;6;60;1;"PERS";321.6;"4D";"L"
"NEV";24238.66;"No";"BAS";"BACH";"UNEMP";"F";0;"SUBU";"SING";109;19;49;2;"PERS";784.8;"SUV";"M"
"AR";4880.714;"No";"EXT";"COLL";"EMP";"M";52819;"RUR";"DIV";124;16;89;1;"PERS";282.5008;"SUV";"M"
"NEV";2729.126;"No";"BAS";"HSOB";"EMP";"F";66900;"SUBU";"MAR";68;15;20;1;"PERS";326.4;"4D";"S"
"CAL";5002.093;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";70;35;56;3;"PERS";504;"4D";"M"
"NEV";5010.449;"No";"BAS";"HSOB";"DIS";"M";10892;"SUBU";"DIV";66;16;9;3;"PERS";316.8;"4D";"M"
"CAL";20395.97;"No";"PREM";"COLL";"EMP";"F";92850;"SUBU";"SING";104;3;28;2;"PERS";499.2;"4D";"S"
"OR";9102.268;"No";"PREM";"HSOB";"DIS";"F";26049;"RUR";"MAR";118;17;6;6;"PERS";121.0324;"2D";"L"
"CAL";12255.12;"No";"PREM";"BACH";"UNEMP";"M";0;"SUBU";"SING";177;0;6;7;"PERS";1274.4;"SUV";"M"
"NEV";3878.77;"No";"EXT";"BACH";"EMP";"F";84981;"RUR";"MAR";96;6;96;1;"PERS";4.719043;"4D";"S"
"CAL";9106.868;"No";"BAS";"HSOB";"EMP";"M";74143;"SUBU";"MAR";114;1;61;6;"PERS";547.2;"SUV";"M"
"OR";2465.617;"No";"BAS";"MAST";"EMP";"M";51641;"RUR";"SING";63;8;80;1;"PERS";137.0915;"4D";"M"
"CAL";5233.987;"No";"BAS";"COLL";"EMP";"F";63259;"SUBU";"MAR";65;25;14;7;"CORP";316.7953;"4D";"M"
"OR";4711.08;"No";"BAS";"BACH";"DIS";"F";13933;"RUR";"MAR";62;25;32;6;"CORP";49.36425;"2D";"M"
"AR";3508.925;"No";"EXT";"COLL";"UNEMP";"F";0;"SUBU";"SING";97;19;18;1;"PERS";698.4;"4D";"S"
"OR";6961.946;"No";"BAS";"HSOB";"UNEMP";"F";0;"RUR";"MAR";63;17;24;2;"PERS";40.6223;"4D";"L"
"CAL";2397.036;"Yes";"BAS";"HSOB";"RET";"F";22283;"SUBU";"DIV";65;16;93;1;"CORP";572.0721;"4D";"M"
"NEV";5573.106;"No";"BAS";"COLL";"EMP";"M";85704;"URB";"MAR";69;21;84;7;"PERS";325.3955;"4D";"S"
"WASH";4165.354;"No";"PREM";"COLL";"ML";"M";17161;"SUBU";"MAR";113;1;22;1;"CORP";542.4;"4D";"S"
"CAL";15182.28;"No";"BAS";"BACH";"EMP";"F";53863;"RUR";"MAR";63;12;30;2;"PERS";105.7651;"4D";"L"
"AR";6806.491;"No";"EXT";"HSOB";"EMP";"M";37839;"SUBU";"MAR";86;35;77;9;"PERS";465.634;"2D";"M"
"CAL";2871.437;"No";"BAS";"BACH";"EMP";"F";23803;"SUBU";"MAR";72;11;90;1;"CORP";410.5485;"2D";"S"
"CAL";2936.994;"No";"EXT";"BACH";"EMP";"M";44369;"URB";"DIV";77;7;35;1;"PERS";362.2762;"4D";"M"
"AR";3500.454;"No";"EXT";"DOCT";"EMP";"F";89398;"RUR";"MAR";86;5;57;1;"PERS";82.40992;"4D";"M"
"WASH";10963.96;"Yes";"PREM";"HSOB";"EMP";"M";55687;"SUBU";"DIV";276;33;91;1;"PERS";1324.8;"LUXS";"M"
"NEV";2606.046;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"MAR";71;10;22;1;"CORP";409.4595;"2D";"S"
"CAL";8083.918;"No";"PREM";"BACH";"EMP";"F";31506;"SUBU";"MAR";102;23;50;8;"PERS";601.0746;"4D";"S"
"NEV";4669.227;"Yes";"PREM";"HSOB";"EMP";"F";76157;"SUBU";"MAR";116;15;80;1;"PERS";556.8;"2D";"S"
"CAL";2489.388;"No";"BAS";"COLL";"EMP";"F";31058;"URB";"MAR";67;5;19;1;"PERS";309.4247;"2D";"M"
"OR";11981.98;"Yes";"BAS";"MAST";"RET";"F";21514;"URB";"MAR";62;0;59;2;"PERS";257.2488;"2D";"M"
"OR";6369.262;"Yes";"EXT";"HSOB";"EMP";"M";34498;"SUBU";"SING";83;30;72;7;"PERS";398.4;"2D";"S"
"WASH";2215.913;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";66;31;14;1;"PERS";389.945;"2D";"M"
"OR";2885.328;"No";"BAS";"BACH";"EMP";"F";62579;"URB";"MAR";72;33;53;1;"PERS";326.2421;"4D";"M"
"CAL";9705.309;"No";"BAS";"COLL";"EMP";"M";79157;"RUR";"MAR";61;25;45;2;"CORP";117.7819;"2D";"S"
"AR";9983.128;"No";"EXT";"COLL";"UNEMP";"F";0;"SUBU";"SING";93;19;79;2;"PERS";669.6;"4D";"M"
"CAL";4645.57;"No";"BAS";"MAST";"EMP";"M";42532;"RUR";"SING";118;13;32;1;"PERS";200.6417;"SPO";"M"
"AR";15487.44;"No";"EXT";"BACH";"EMP";"M";69161;"URB";"MAR";129;24;50;2;"PERS";441.1388;"SPO";"M"
"CAL";5179.552;"No";"PREM";"COLL";"UNEMP";"M";0;"SUBU";"SING";165;29;6;1;"PERS";1188;"SUV";"L"
"CAL";8613.465;"No";"PREM";"MAST";"EMP";"F";26680;"SUBU";"MAR";106;11;49;5;"PERS";508.8;"2D";"S"
"OR";4330.386;"Yes";"PREM";"COLL";"EMP";"M";60475;"SUBU";"MAR";107;9;18;1;"PERS";513.6;"4D";"M"
"OR";7589.634;"No";"BAS";"HSOB";"UNEMP";"M";0;"SUBU";"MAR";69;30;97;2;"PERS";331.2;"4D";"S"
"WASH";18544.3;"No";"EXT";"HSOB";"EMP";"F";34087;"URB";"SING";235;12;49;6;"PERS";889.5185;"LUXS";"M"
"CAL";6846.15;"Yes";"EXT";"BACH";"UNEMP";"F";0;"SUBU";"DIV";95;13;20;5;"PERS";456;"2D";"L"
"OR";7094.159;"No";"BAS";"BACH";"EMP";"M";72878;"RUR";"MAR";61;0;58;2;"CORP";45.46334;"2D";"M"
"CAL";9144.856;"No";"BAS";"BACH";"EMP";"F";21150;"SUBU";"MAR";116;8;1;4;"PERS";833.4171;"SUV";"M"
"OR";19253.03;"No";"PREM";"HSOB";"EMP";"F";39895;"URB";"MAR";160;32;45;2;"PERS";765.5912;"SUV";"S"
"OR";9772.737;"No";"EXT";"COLL";"EMP";"M";59325;"RUR";"DIV";83;20;76;2;"PERS";81.59933;"4D";"M"
"CAL";9283.738;"No";"EXT";"HSOB";"EMP";"M";24314;"SUBU";"MAR";235;20;60;1;"PERS";1128;"LUXS";"M"
"CAL";2460.665;"No";"BAS";"BACH";"UNEMP";"F";0;"SUBU";"MAR";67;30;13;1;"PERS";321.6;"4D";"L"
"NEV";5015.009;"Yes";"EXT";"BACH";"EMP";"F";48567;"SUBU";"SING";130;12;15;1;"PERS";624;"SUV";"M"
"OR";4583.101;"No";"PREM";"HSOB";"EMP";"M";22728;"SUBU";"MAR";116;28;81;1;"PERS";556.8;"4D";"L"
"OR";4887.794;"No";"EXT";"BACH";"EMP";"M";70742;"RUR";"MAR";124;3;64;1;"PERS";211.6806;"SUV";"S"
"CAL";8259.111;"No";"EXT";"BACH";"DIS";"F";20305;"SUBU";"SING";76;14;63;2;"PERS";496.4774;"2D";"M"
"CAL";2742.798;"No";"BAS";"COLL";"EMP";"F";32437;"SUBU";"MAR";69;25;96;1;"CORP";331.2;"2D";"S"
"CAL";5923.519;"No";"BAS";"BACH";"EMP";"M";73758;"URB";"MAR";74;24;87;7;"PERS";301.5626;"4D";"M"
"CAL";2633.012;"No";"BAS";"HSOB";"RET";"F";21861;"SUBU";"MAR";69;3;11;1;"PERS";348.278;"4D";"M"
"AR";4931.221;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"MAR";68;6;93;8;"PERS";480.159;"4D";"M"
"AR";8159.137;"No";"BAS";"COLL";"EMP";"F";40589;"SUBU";"DIV";69;23;68;2;"CORP";331.2;"4D";"M"
"AR";7583.564;"No";"BAS";"MAST";"EMP";"F";81568;"URB";"MAR";186;0;73;1;"PERS";737.4423;"LUXS";"M"
"OR";2497.532;"No";"BAS";"HSOB";"UNEMP";"M";0;"URB";"MAR";69;5;74;1;"CORP";272.3815;"2D";"M"
"OR";11610.25;"No";"BAS";"COLL";"EMP";"F";41503;"RUR";"MAR";73;28;69;2;"PERS";15.00159;"2D";"S"
"WASH";6582.451;"No";"BAS";"HSOB";"UNEMP";"F";0;"SUBU";"SING";62;3;44;2;"SPEC";297.6;"4D";"M"
"AR";6656.709;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";69;23;32;2;"PERS";496.8;"4D";"S"
"OR";2337.357;"No";"BAS";"BACH";"UNEMP";"M";0;"SUBU";"SING";65;31;52;1;"CORP";468;"4D";"S"
"NEV";11606.85;"No";"EXT";"HSOB";"EMP";"F";45893;"SUBU";"MAR";97;3;75;2;"PERS";465.6;"2D";"M"
"OR";3539.972;"No";"EXT";"HSOB";"UNEMP";"F";0;"SUBU";"SING";99;13;87;1;"PERS";1158.858;"4D";"M"
"AR";7949.284;"No";"EXT";"DOCT";"EMP";"M";63688;"SUBU";"MAR";99;28;93;6;"PERS";475.2;"4D";"M"
"OR";5308.617;"No";"EXT";"BACH";"EMP";"M";40178;"SUBU";"MAR";136;7;13;1;"SPEC";652.8;"SUV";"M"
"CAL";8935.034;"No";"BAS";"MAST";"EMP";"M";39910;"SUBU";"SING";112;16;4;5;"PERS";561.4996;"SUV";"M"
"AR";5936.012;"No";"EXT";"COLL";"UNEMP";"F";0;"SUBU";"SING";84;31;25;3;"PERS";980.1691;"4D";"M"
"AR";5310.862;"No";"BAS";"COLL";"UNEMP";"F";0;"SUBU";"MAR";72;17;11;3;"PERS";345.6;"4D";"S"
"OR";6866.094;"No";"BAS";"COLL";"UNEMP";"F";0;"RUR";"DIV";64;18;59;2;"PERS";40.44586;"2D";"M"
"OR";7943.513;"No";"BAS";"BACH";"EMP";"M";60214;"URB";"MAR";100;8;16;4;"CORP";291.2879;"SPO";"S"
"CAL";4046.936;"No";"BAS";"BACH";"DIS";"M";13330;"SUBU";"SING";117;33;74;1;"CORP";561.6;"SUV";"M"
"NEV";8072.746;"No";"BAS";"BACH";"EMP";"M";30584;"RUR";"MAR";68;10;37;2;"PERS";51.6626;"2D";"M"
"CAL";9135.292;"No";"BAS";"COLL";"EMP";"F";95330;"SUBU";"MAR";113;1;1;3;"CORP";542.4;"SPO";"M"
"NEV";5039.389;"No";"BAS";"BACH";"UNEMP";"F";0;"SUBU";"SING";74;3;10;4;"PERS";355.2;"4D";"L"
"OR";16548.86;"No";"EXT";"BACH";"EMP";"F";81639;"RUR";"SING";82;33;26;2;"SPEC";47.95243;"4D";"M"
"OR";4740.203;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";72;4;61;4;"PERS";518.4;"4D";"M"
"CAL";15014.09;"No";"PREM";"COLL";"EMP";"M";32961;"SUBU";"MAR";190;13;53;3;"CORP";912;"SUV";"S"
"AR";5498.941;"Yes";"BAS";"COLL";"ML";"M";22520;"SUBU";"MAR";73;17;64;3;"PERS";350.4;"4D";"M"
"NEV";11516.41;"No";"BAS";"COLL";"EMP";"F";50854;"RUR";"DIV";73;15;72;2;"PERS";101.4894;"4D";"S"
"WASH";9470.274;"No";"PREM";"HSOB";"EMP";"F";36121;"SUBU";"MAR";118;7;91;4;"PERS";1107.145;"4D";"S"
"CAL";3344.809;"No";"EXT";"COLL";"EMP";"F";33243;"RUR";"MAR";85;13;19;1;"PERS";24.55518;"4D";"S"
"WASH";3403.919;"No";"EXT";"COLL";"EMP";"M";38460;"RUR";"DIV";88;15;1;1;"PERS";91.55098;"4D";"M"
"OR";5555.83;"Yes";"BAS";"BACH";"EMP";"M";74015;"SUBU";"SING";72;12;61;6;"PERS";471.4431;"4D";"S"
"AR";51426.25;"No";"BAS";"COLL";"EMP";"F";84650;"URB";"MAR";185;13;39;2;"PERS";660.4743;"LUX";"M"
"CAL";2288.764;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"DIV";63;11;30;1;"PERS";344.2882;"4D";"L"
"AR";2504.445;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";69;23;15;1;"PERS";496.8;"4D";"M"
"AR";7714.601;"No";"BAS";"BACH";"ML";"M";13154;"SUBU";"MAR";102;0;42;4;"PERS";489.6;"SUV";"M"
"OR";2242.091;"No";"BAS";"HSOB";"DIS";"M";12131;"URB";"SING";64;32;60;1;"PERS";251.4495;"4D";"M"
"NEV";2453.336;"No";"BAS";"MAST";"UNEMP";"M";0;"SUBU";"MAR";70;5;70;1;"PERS";449.602;"2D";"M"
"NEV";7542.714;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";111;7;25;3;"PERS";1186.972;"SUV";"M"
"OR";4583.748;"No";"BAS";"MAST";"EMP";"M";94804;"SUBU";"MAR";115;13;79;1;"PERS";764.5922;"SUV";"M"
"AR";18690.34;"No";"BAS";"COLL";"UNEMP";"M";0;"SUBU";"SING";68;6;94;2;"PERS";326.4;"4D";"S"
"AR";13014.23;"No";"BAS";"BACH";"EMP";"F";55067;"URB";"SING";110;3;21;2;"PERS";353.0986;"SUV";"M"
